"project","campaignid","sample","family","genus","species","legal.sublegal","count","year","sanctuary","status","site","observer","replicate","sampling.location","depth","gps","way.point","d","time","complexity","algal.cover","latitude","longitude","successful.count","successful.length","date","location"
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1923","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Green Island","No-take","Mary Cove","CCHSCLSS","10",NA,"1",NA,NA,NA,"12:00:00","1","1","-32.01857","115.491195","Yes","Yes","20180120",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1925","Palinuridae","Panulirus","cygnus","Legal","0","2018","Parker Point","No-take","Salmon Bay","HZ","2",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1925","Palinuridae","Panulirus","cygnus","Sublegal","6","2018","Parker Point","No-take","Salmon Bay","HZ","2",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1925","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Salmon Bay","HZ","2",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1926","Palinuridae","Panulirus","cygnus","Legal","0","2018","Parker Point","No-take","Salmon Bay","HZ","3",NA,"1",NA,NA,NA,"12:00:00","4","1","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1926","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Parker Point","No-take","Salmon Bay","HZ","3",NA,"1",NA,NA,NA,"12:00:00","4","1","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1926","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Salmon Bay","HZ","3",NA,"1",NA,NA,NA,"12:00:00","4","1","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1930","Palinuridae","Panulirus","cygnus","Legal","0","2018","Parker Point","No-take","Salmon Bay","HZ","7",NA,"1",NA,NA,NA,"12:00:00","4","2","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1930","Palinuridae","Panulirus","cygnus","Sublegal","2","2018","Parker Point","No-take","Salmon Bay","HZ","7",NA,"1",NA,NA,NA,"12:00:00","4","2","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1930","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Salmon Bay","HZ","7",NA,"1",NA,NA,NA,"12:00:00","4","2","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1934","Palinuridae","Panulirus","cygnus","Legal","0","2018","Parker Point","No-take","Salmon Bay","HZ","11",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1934","Palinuridae","Panulirus","cygnus","Sublegal","4","2018","Parker Point","No-take","Salmon Bay","HZ","11",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1934","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Salmon Bay","HZ","11",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1935","Palinuridae","Panulirus","cygnus","Legal","0","2018","Parker Point","No-take","Salmon Bay","MMBMAH","1",NA,"1",NA,NA,NA,"12:00:00","4","1","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1935","Palinuridae","Panulirus","cygnus","Sublegal","2","2018","Parker Point","No-take","Salmon Bay","MMBMAH","1",NA,"1",NA,NA,NA,"12:00:00","4","1","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1935","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Salmon Bay","MMBMAH","1",NA,"1",NA,NA,NA,"12:00:00","4","1","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1940","Palinuridae","Panulirus","cygnus","Legal","0","2018","Parker Point","No-take","Salmon Bay","MMBMAH","6",NA,"1",NA,NA,NA,"12:00:00","4","1","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1940","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Parker Point","No-take","Salmon Bay","MMBMAH","6",NA,"1",NA,NA,NA,"12:00:00","4","1","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1940","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Salmon Bay","MMBMAH","6",NA,"1",NA,NA,NA,"12:00:00","4","1","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1944","Palinuridae","Panulirus","cygnus","Legal","1","2018","Parker Point","No-take","Salmon Bay","MMBMAH","10",NA,"1",NA,NA,NA,"12:00:00","4","1","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1944","Palinuridae","Panulirus","cygnus","Sublegal","2","2018","Parker Point","No-take","Salmon Bay","MMBMAH","10",NA,"1",NA,NA,NA,"12:00:00","4","1","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1944","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Salmon Bay","MMBMAH","10",NA,"1",NA,NA,NA,"12:00:00","4","1","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1945","Palinuridae","Panulirus","cygnus","Legal","1","2018","Parker Point","No-take","Salmon Bay","AJSHTW","1",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1945","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Parker Point","No-take","Salmon Bay","AJSHTW","1",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1945","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Salmon Bay","AJSHTW","1",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1950","Palinuridae","Panulirus","cygnus","Legal","2","2018","Parker Point","No-take","Salmon Bay","AJSHTW","6",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1950","Palinuridae","Panulirus","cygnus","Sublegal","3","2018","Parker Point","No-take","Salmon Bay","AJSHTW","6",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1950","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Salmon Bay","AJSHTW","6",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1951","Palinuridae","Panulirus","cygnus","Legal","1","2018","Parker Point","No-take","Salmon Bay","AJSHTW","7",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1951","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Parker Point","No-take","Salmon Bay","AJSHTW","7",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1951","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Salmon Bay","AJSHTW","7",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1953","Palinuridae","Panulirus","cygnus","Legal","1","2018","Parker Point","No-take","Salmon Bay","AJSHTW","9",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1953","Palinuridae","Panulirus","cygnus","Sublegal","6","2018","Parker Point","No-take","Salmon Bay","AJSHTW","9",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1953","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Salmon Bay","AJSHTW","9",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.021726","115.520259","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1954","Palinuridae","Panulirus","cygnus","Legal","1","2018","Armstrong Bay","No-take","Little Armstrong","AJSHTW","1",NA,"1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1954","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Armstrong Bay","No-take","Little Armstrong","AJSHTW","1",NA,"1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1954","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","No-take","Little Armstrong","AJSHTW","1",NA,"1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1956","Palinuridae","Panulirus","cygnus","Legal","1","2018","Armstrong Bay","No-take","Little Armstrong","AJSHTW","3",NA,"1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1956","Palinuridae","Panulirus","cygnus","Sublegal","0","2018","Armstrong Bay","No-take","Little Armstrong","AJSHTW","3",NA,"1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1956","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","No-take","Little Armstrong","AJSHTW","3",NA,"1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1958","Palinuridae","Panulirus","cygnus","Legal","1","2018","Armstrong Bay","No-take","Little Armstrong","AJSHTW","5",NA,"1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1958","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Armstrong Bay","No-take","Little Armstrong","AJSHTW","5",NA,"1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1958","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","No-take","Little Armstrong","AJSHTW","5",NA,"1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1960","Palinuridae","Panulirus","cygnus","Legal","0","2018","Armstrong Bay","No-take","Little Armstrong","AJSHTW","7",NA,"1",NA,NA,NA,"12:00:00","3","1","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1960","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Armstrong Bay","No-take","Little Armstrong","AJSHTW","7",NA,"1",NA,NA,NA,"12:00:00","3","1","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1960","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","No-take","Little Armstrong","AJSHTW","7",NA,"1",NA,NA,NA,"12:00:00","3","1","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1962","Palinuridae","Panulirus","cygnus","Legal","0","2018","Armstrong Bay","No-take","Little Armstrong","AJSHTW","9",NA,"1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1962","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Armstrong Bay","No-take","Little Armstrong","AJSHTW","9",NA,"1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1962","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","No-take","Little Armstrong","AJSHTW","9",NA,"1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1963","Palinuridae","Panulirus","cygnus","Legal","1","2018","Armstrong Bay","No-take","Little Armstrong","AJSHTW","10",NA,"1",NA,NA,NA,"12:00:00","4","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1963","Palinuridae","Panulirus","cygnus","Sublegal","2","2018","Armstrong Bay","No-take","Little Armstrong","AJSHTW","10",NA,"1",NA,NA,NA,"12:00:00","4","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1963","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","No-take","Little Armstrong","AJSHTW","10",NA,"1",NA,NA,NA,"12:00:00","4","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1966","Palinuridae","Panulirus","cygnus","Legal","1","2018","Armstrong Bay","No-take","Little Armstrong","MMAHBM","3",NA,"1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1966","Palinuridae","Panulirus","cygnus","Sublegal","2","2018","Armstrong Bay","No-take","Little Armstrong","MMAHBM","3",NA,"1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1966","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","No-take","Little Armstrong","MMAHBM","3",NA,"1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1969","Palinuridae","Panulirus","cygnus","Legal","0","2018","Armstrong Bay","No-take","Little Armstrong","MMAHBM","6",NA,"1",NA,NA,NA,"12:00:00","4","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1969","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Armstrong Bay","No-take","Little Armstrong","MMAHBM","6",NA,"1",NA,NA,NA,"12:00:00","4","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1969","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","No-take","Little Armstrong","MMAHBM","6",NA,"1",NA,NA,NA,"12:00:00","4","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1974","Palinuridae","Panulirus","cygnus","Legal","1","2018","Armstrong Bay","No-take","Little Armstrong","HZ","1",NA,"1",NA,NA,NA,"12:00:00","3","2","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1974","Palinuridae","Panulirus","cygnus","Sublegal","7","2018","Armstrong Bay","No-take","Little Armstrong","HZ","1",NA,"1",NA,NA,NA,"12:00:00","3","2","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1974","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","No-take","Little Armstrong","HZ","1",NA,"1",NA,NA,NA,"12:00:00","3","2","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1976","Palinuridae","Panulirus","cygnus","Legal","0","2018","Armstrong Bay","No-take","Little Armstrong","HZ","3",NA,"1",NA,NA,NA,"12:00:00","4","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1976","Palinuridae","Panulirus","cygnus","Sublegal","2","2018","Armstrong Bay","No-take","Little Armstrong","HZ","3",NA,"1",NA,NA,NA,"12:00:00","4","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1976","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","No-take","Little Armstrong","HZ","3",NA,"1",NA,NA,NA,"12:00:00","4","3","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1977","Palinuridae","Panulirus","cygnus","Legal","0","2018","Armstrong Bay","No-take","Little Armstrong","HZ","4",NA,"1",NA,NA,NA,"12:00:00","3","2","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1977","Palinuridae","Panulirus","cygnus","Sublegal","2","2018","Armstrong Bay","No-take","Little Armstrong","HZ","4",NA,"1",NA,NA,NA,"12:00:00","3","2","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1977","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","No-take","Little Armstrong","HZ","4",NA,"1",NA,NA,NA,"12:00:00","3","2","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1979","Palinuridae","Panulirus","cygnus","Legal","0","2018","Armstrong Bay","No-take","Little Armstrong","HZ","6",NA,"1",NA,NA,NA,"12:00:00","4","1","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1979","Palinuridae","Panulirus","cygnus","Sublegal","2","2018","Armstrong Bay","No-take","Little Armstrong","HZ","6",NA,"1",NA,NA,NA,"12:00:00","4","1","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1979","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","No-take","Little Armstrong","HZ","6",NA,"1",NA,NA,NA,"12:00:00","4","1","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1984","Palinuridae","Panulirus","cygnus","Legal","0","2018","Armstrong Bay","No-take","Little Armstrong","HZ","11",NA,"1",NA,NA,NA,"12:00:00","1","1","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1984","Palinuridae","Panulirus","cygnus","Sublegal","6","2018","Armstrong Bay","No-take","Little Armstrong","HZ","11",NA,"1",NA,NA,NA,"12:00:00","1","1","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1984","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","No-take","Little Armstrong","HZ","11",NA,"1",NA,NA,NA,"12:00:00","1","1","-31.990553","115.505975","Yes","Yes","20180121",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1986","Palinuridae","Panulirus","cygnus","Legal","0","2018","Green Island","No-take","Green Island","MMBMAH","2",NA,"1",NA,NA,NA,"12:00:00","3","3","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1986","Palinuridae","Panulirus","cygnus","Sublegal","5","2018","Green Island","No-take","Green Island","MMBMAH","2",NA,"1",NA,NA,NA,"12:00:00","3","3","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1986","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Green Island","No-take","Green Island","MMBMAH","2",NA,"1",NA,NA,NA,"12:00:00","3","3","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1991","Palinuridae","Panulirus","cygnus","Legal","1","2018","Green Island","No-take","Green Island","MMBMAH","7",NA,"1",NA,NA,NA,"12:00:00","2","2","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1991","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Green Island","No-take","Green Island","MMBMAH","7",NA,"1",NA,NA,NA,"12:00:00","2","2","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1991","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Green Island","No-take","Green Island","MMBMAH","7",NA,"1",NA,NA,NA,"12:00:00","2","2","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1992","Palinuridae","Panulirus","cygnus","Legal","0","2018","Green Island","No-take","Green Island","MMBMAH","8",NA,"1",NA,NA,NA,"12:00:00","3","2","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1992","Palinuridae","Panulirus","cygnus","Sublegal","2","2018","Green Island","No-take","Green Island","MMBMAH","8",NA,"1",NA,NA,NA,"12:00:00","3","2","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1992","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Green Island","No-take","Green Island","MMBMAH","8",NA,"1",NA,NA,NA,"12:00:00","3","2","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1994","Palinuridae","Panulirus","cygnus","Legal","1","2018","Green Island","No-take","Green Island","MMBMAH","10",NA,"1",NA,NA,NA,"12:00:00","4","0","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1994","Palinuridae","Panulirus","cygnus","Sublegal","2","2018","Green Island","No-take","Green Island","MMBMAH","10",NA,"1",NA,NA,NA,"12:00:00","4","0","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1994","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Green Island","No-take","Green Island","MMBMAH","10",NA,"1",NA,NA,NA,"12:00:00","4","0","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1995","Palinuridae","Panulirus","cygnus","Legal","0","2018","Green Island","No-take","Green Island","HZCLSS","1",NA,"1",NA,NA,NA,"12:00:00","2","2","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1995","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Green Island","No-take","Green Island","HZCLSS","1",NA,"1",NA,NA,NA,"12:00:00","2","2","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1995","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Green Island","No-take","Green Island","HZCLSS","1",NA,"1",NA,NA,NA,"12:00:00","2","2","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1999","Palinuridae","Panulirus","cygnus","Legal","0","2018","Green Island","No-take","Green Island","HZCLSS","5",NA,"1",NA,NA,NA,"12:00:00","3","2","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1999","Palinuridae","Panulirus","cygnus","Sublegal","4","2018","Green Island","No-take","Green Island","HZCLSS","5",NA,"1",NA,NA,NA,"12:00:00","3","2","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","1999","Palinuridae","Panulirus","cygnus","Unsized","1","2018","Green Island","No-take","Green Island","HZCLSS","5",NA,"1",NA,NA,NA,"12:00:00","3","2","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2001","Palinuridae","Panulirus","cygnus","Legal","1","2018","Green Island","No-take","Green Island","HZCLSS","7",NA,"1",NA,NA,NA,"12:00:00","2","1","-32.016548","115.499102","Yes","Yes","20180122",NA
